basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
142,0.043655388570223046,0.015261860935909984,0.5042370653402091,0.7154170635654596,-0.005200103680059935,1920,-24.94214352237789,-1570.3420836040946,1e-06
143,0.014228055963031665,0.01033789337482934,0.8322325139259563,0.9132623545972285,-0.0011980647026979972,1152,-8.712488599876846,-490.08086746816997,1e-06
144,0.06345951011553708,0.013384054786486861,0.20951727158431366,0.4607402776070278,-0.003326717872308412,1920,-65.14191150478737,-1440.749654095106,1e-06
145,0.026179680243334398,0.014345810049556835,0.737856664323512,0.8591688654157965,-0.0006658529134871757,1584,-35.360540583786914,-638.6816997972486,1e-06
146,0.18460900848506248,0.06263076577494478,0.022830283580783428,0.26119389969789975,-0.037923750714821375,1584,-63.33397699399405,27.11149191106336,1e-06
147,0.035581720472198285,0.017078255061798112,0.7005286863777713,0.8374701543584304,0.0018661747661141703,1920,-19.904020283223115,31.34543444366673,1e-06
148,0.02144755550201584,0.012449622058678262,0.8035015046709543,0.9002112957801927,0.00034850046892339985,1920,-27.463586105398026,-1006.8595450106925,1e-06
149,0.14598460527473625,0.047260401020078766,0.1754794616676506,0.540806887605921,-0.007323271618709744,1920,-10.98167172311152,-1175.5258435117528,1e-06
150,0.012712065796748273,0.008502612971788419,0.5812411040614649,0.8809579732901169,8.789553402076914e-05,1920,42.547126010966274,,1e-06
151,0.0244388891535459,0.014202507279174497,0.8777350789835621,0.9492162941080068,0.0004259476686417897,1872,26.526175773809864,-856.6477759869208,1e-06
152,0.010622359845593374,0.00794804873294197,-1.597282075948426,0.33715928275017204,0.0011098542590550478,1488,41.21398428252969,-1308.011792019517,1e-06
153,0.0740941871593311,0.022820553600872193,-1.0357359020349408,0.5750617706304892,0.007464143219759636,1440,88.39682769895305,-1839.8484840718368,1e-06
154,0.13350412291852667,0.031695515506316954,0.6395332270653447,0.8004371404872089,0.0032536079228066227,1920,-28.74854598065593,-211.2839171888468,1e-06
155,0.02230977770712147,0.012212301144609227,0.6655565408846057,0.8379327986037317,-0.0015883633323634664,1920,-3.7375715437263834,-2036.4846970275619,1e-06
156,0.10906199794409004,0.03431686501911221,0.6712255481903817,0.8241326171204582,-0.008519760796424145,1248,-21.234732113854104,-486.6055504737898,1e-06
157,0.010045076081343132,0.004644883667739445,0.5732776294012152,0.9107016653483662,0.0023233740739485144,1920,37.68218846290728,,1e-06
158,0.02293870943265223,0.010972947572008706,0.6727968959964928,0.8273784395723417,7.973767351359129e-05,1920,-0.6250227477066672,-347.2812302837178,1e-06
159,0.1602376474437657,0.06624868830792062,0.8040319343728719,0.9014607008852733,0.002769491733730926,1920,1.652305518383115,-357.4839745898291,1e-06
160,0.059623518284392024,0.017477530561258923,0.8659010597454995,0.9711196079463996,-0.0046183514384684566,1920,-33.44467097238093,-79.53951710352081,1e-06
161,0.036801213730380776,0.023321723833214493,0.7721453066426243,0.9363978355363162,0.01007786932750605,1920,20.38286980001149,-142.72296703404916,1e-06
162,0.03812665087348054,0.016651817210510803,0.6604635716326892,0.816973042091428,-0.0015883474562802544,1680,-35.76387461777999,100.0,1e-06
163,0.024181531231770692,0.013073394488674239,-0.10396372147168198,0.6469813853681219,0.0026249124953513577,1920,65.98509054975762,-685.2806002558747,1e-06
164,0.021567498029996444,0.013972896514875257,0.9033665044306335,0.9520616307258232,-0.00031401808092627545,1392,-8.20944258303486,-648.6402280465206,1e-06
165,0.010483430197219831,0.006065024956661268,-190.43247015345426,-0.20416315639685206,0.0022906101344159634,864,1030.1343366711415,,1e-06
166,0.10728642936118706,0.037319082860994966,0.5713363350824212,0.7851930341552799,0.005504069333619554,1920,-9.027809409240792,-151.58183242770536,1e-06
167,0.08226555647603272,0.042286762006309195,0.8672227549267746,0.9358140990636137,-0.009117828520053687,1920,2.527274203928939,-115.41558461243115,1e-06
168,0.02434647801342722,0.014498467578027302,0.9034986601394408,0.9657830259511239,-0.010573481457829317,1872,-13.114282088671601,-1723.3372516881911,1e-06
169,0.07387662981252056,0.024199208625264892,0.35282104953498716,0.607595571047269,-0.011462384985889086,1728,-39.782101357539574,100.0,1e-06
170,0.006996865152721935,0.006313138104923806,-5.2586384317575625,0.21253733438696684,0.005709120688914501,1920,25.469166952502142,,1e-06
171,0.009783986637009117,0.006545703615120147,0.9584402898651334,0.9796904780525871,-0.0010123207549137684,1920,2.7204400507928335,-2194.822687663173,1e-06
172,0.01665847318337089,0.010035739338491112,0.9625238329201729,0.9847025033499455,-0.0064360483872911165,1440,1.0694503220935239,-1998.1178493991122,1e-06
173,0.2209824557199111,0.04772602530526152,0.3929233047584977,0.6320587474131928,-0.019269507742137648,1920,-50.075230950107205,-82.26862337273556,1e-06
174,0.5753979749131236,0.09907696953514554,0.31764250870773814,0.8346249373903716,-0.07257406111140104,1920,-80.1653381208405,-86.95186132784177,1e-06
